city,country,airport_count
Mataro,Spain,1
Kotel'ich,Russia,1
Baranavichi,Belarus,1
Elliott,Australia,1
Sipalay,Philippines,1
Kihihi,Uganda,1
Sjaellands Odde,Denmark,1
Gorokwe,Botswana,1
Al Masna'ah,Oman,1
Kubinka,Russia,1
Kelowna,Canada,1
Petawawa,Canada,1
Penticton,Canada,1
Sfax,Tunisia,1
Matamoros,Mexico,1
Sancti Spiritus,Cuba,1
Iran Shahr,Iran,1
Hakodate,Japan,1
Izumo,Japan,1
Matsuyama,Japan,1
Mariscal Estigarribia,Paraguay,1
Puerto Maldonado,Peru,1
Learmonth,Australia,1
Hayman Island,Australia,1
Nanortalik,Greenland,1
Chimoio,Mozambique,1
Groennedal,Greenland,1
Middle Caicos,Turks and Caicos Islands,1
Maloelap Island,Marshall Islands,1
Île des Pins,New Caledonia,1
La Toma (Catamayo),Ecuador,1
Fort William,United Kingdom,1
Iselin,United States,1
Tolu,Colombia,1
Shiquanhe,China,1
Nashua,United States,1
Offshore,Mexico,1
Aiken,United States,1
Kent,United States,1
Bar Harbor ME,United States,1
Fernandina Beach,United States,1
Cap Town,South Africa,1
Vihanti,Finland,1
Tallassee,United States,1
AGAP South,Antarctica,1
Taita Hills,Kenya,1
Portogruaro Caorle,Italy,1
Illfurth,France,1
Malakoff,France,1
Cranbury,United States,1
Forest Glen,United States,1
Utopia,Australia,1
Belem,Portugal,1
Saurimo,Angola,1
Kitale,Kenya,1
Mwanza,Tanzania,1
Guidonia,Italy,1
Kangnung,South Korea,1
Yonaguni Jima,Japan,1
Patiala,India,1
Satna,India,1
Sparrevohn,United States,1
Camp Springs,United States,1
Truth Or Consequences,United States,1
Tucumcari,United States,1
Cataratas National Park,Brazil,1
Tanna,Vanuatu,1
Taba,Egypt,1
Cape Girardeau,United States,1
Camiguin,Philippines,1
Puerto Inírida,Colombia,1
Shillong,India,1
Erechim,Brazil,1
Shishmaref,United States,1
Governador Valadares,Brazil,1
Seward,United States,1
Coldfoot,United States,1
Kongiganak,United States,1
Albina,Suriname,1
Whitianga,New Zealand,1
Yushu,China,1
Troutdale,United States,1
Sao Paulo de Olivenca,Brazil,1
Gbangbatok,Sierra Leone,1
Buckeburg,Germany,1
COOKSON,United States,1
Cottonwood,United States,1
Veligandu,Maldives,1
Prosser,United States,1
Noerdlingen,Germany,1
Tsigaro,Botswana,1
Setten,Norway,1
Welwyn,United Kingdom,1
Beni,Congo (Kinshasa),1
Nenana,United States,1
Bingen Rhein Stadt Bahnhof,Germany,1
Coal Creek,United States,1
La Ronge,Canada,1
Abidjan,Cote d'Ivoire,1
Saarbruecken,Germany,1
Pattijoki,Finland,1
Brough,United Kingdom,1
Fassberg,Germany,1
Robertson,South Africa,1
Nouadhibou,Mauritania,1
Larnaca,Cyprus,1
Salamanca,Spain,1
Ioannina,Greece,1
Bora Bora,French Polynesia,1
Bagabag,Philippines,1
Santa Fe,Argentina,1
Macara,Ecuador,1
San Ramon,Peru,1
Antigua,Antigua and Barbuda,1
Tver,Russia,1
Jamshedpur,India,1
Luwuk,Indonesia,1
Kodiak,United States,1
Raleigh-durham,United States,1
Pangkal Pinang,Indonesia,1
Gozo,Malta,1
Buka Island,Papua New Guinea,1
North Ronaldsay,United Kingdom,1
Karlstad,Sweden,1
El Real,Panama,1
Union Island,Saint Vincent and the Grenadines,1
Eskissehir,Turkey,1
St. Augustine Airport,United States,1
Nikolayev,Ukraine,1
Kobuk,United States,1
South Indian Lake,Canada,1
Cross Lake,Canada,1
Parauapebas,Brazil,1
Aguni,Japan,1
Sharona,Afghanistan,1
Wau,Sudan,1
Praya,Indonesia,1
St. George's,Grenada,1
Cruz Bay,Virgin Islands,1
Bothwell,United Kingdom,1
Croton-on-Hudson,United States,1
Westbury,United States,1
Ludwigslust,Germany,1
Anegada,British Virgin Islands,1
Stehekin,United States,1
Vjaz'ma,Russia,1
Victoria,Seychelles,1
LUX South Ari Atoll,Maldives,1
Rote Ndao Regency,Indonesia,1
Prien am Chiemsee,Germany,1
Ammendorf,Germany,1
Egilsstadir,Iceland,1
Batsfjord,Norway,1
Kleinsee,South Africa,1
Tommy's Field,South Africa,1
Witbank,South Africa,1
Ouesso,Congo (Kinshasa),1
Kitona Base,Congo (Kinshasa),1
Gran Canaria,Spain,1
Al Hociema,Morocco,1
Clermont-Ferrand,France,1
Etain,France,1
La Roche-sur-yon,France,1
Agrinion,Greece,1
Tirgu Mures,Romania,1
Golfito,Costa Rica,1
Gualeguaychu,Argentina,1
Maraba,Brazil,1
Dzhambul,Kazakhstan,1
Rajahmundry,India,1
Tachilek,Burma,1
Kona,United States,1
Brownsville,United States,1
Palanga,Lithuania,1
Rach Gia,Vietnam,1
Muan,South Korea,1
Vitória Da Conquista,Brazil,1
Nalchik,Russia,1
Lago Agrio,Ecuador,1
Mus,Turkey,1
Catalina Island,United States,1
Funchal Madeira,Portugal,1
Carrollton,United States,1
Kirkland Lake,Canada,1
Zephyrhills,United States,1
Cuidad del Carmen,Mexico,1
Puttgarden,Germany,1
Apollo Bay,Australia,1
Atherton,United States,1
Nadunumu,Papua New Guinea,1
Skadovsk,Ukraine,1
WOLEAI,Micronesia,1
Jinchuan,China,1
Lauterbach-Wernges,Germany,1
Montigny-le-Bretonneux,France,1
Alby,Sweden,1
Zermatt,Switzerland,1
Achiet,France,1
Pond Inlet,Canada,1
Resolute,Canada,1
Zarzaitine,Algeria,1
Bizerte,Tunisia,1
Kufra,Libya,1
Bari,Italy,1
Port Antonio,Jamaica,1
Tikehau,French Polynesia,1
Mazar-i-sharif,Afghanistan,1
Birjand,Iran,1
Tres Arroyos,Argentina,1
Palmarito,Venezuela,1
Bhubaneswar,India,1
Mary Esther,United States,1
Haikou,China,1
Newcastle,Australia,1
Ciudad Guayana,Venezuela,1
Thorshofn,Iceland,1
Værøy,Norway,1
Stanley,Falkland Islands,1
Nordhausen,Germany,1
Cessnock,Australia,1
Yaroslavl,Russia,1
Franca,Brazil,1
Dujiangyan,China,1
Geelong,Australia,1
Baraboo,United States,1
Walkersville,United States,1
Stranraer,United Kingdom,1
Mpanda,Tanzania,1
Acklington,United Kingdom,1
Durham,United Kingdom,1
Cootamundra,Australia,1
Guangning,China,1
Vamizi island,Mozambique,1
Moyogalpa,Nicaragua,1
Gandria,Switzerland,1
Burley,United States,1
Groom Lake,United States,1
Sunchon,North Korea,1
Abcoude,Netherlands,1
Fregon,Australia,1
Stockaryd,Sweden,1
Vindeln,Sweden,1
Gallarate,Italy,1
Hull,United Kingdom,1
Furstenberg,Germany,1
Grodno,Belarus,1
Maiduguri,Nigeria,1
Ostend,Belgium,1
Floro,Norway,1
Haugesund,Norway,1
Shapaja,Poland,1
Ronneby,Sweden,1
Maio,Cape Verde,1
Aswan,Egypt,1
Portimao,Portugal,1
Mexico City,Mexico,1
Aomori,Japan,1
Juiz De Fora,Brazil,1
Opolu,United States,1
Burbank,United States,1
Plattsburgh,United States,1
Al Bakr,Iraq,1
Uranium City,Canada,1
Webequie,Canada,1
Miles City,United States,1
Puerto Barrios,Guatemala,1
Lamap,Vanuatu,1
Dera Ismael Khan,Pakistan,1
Yiwu,China,1
Zhoushan,China,1
Niederoeblarn,Austria,1
Panorama,Canada,1
Wanigela,Papua New Guinea,1
Provo,United States,1
Butaritari,Kiribati,1
Bembridge,United Kingdom,1
Leuterschach,Germany,1
Beccles,United Kingdom,1
Kasongo,Congo (Kinshasa),1
Eden Prairie,United States,1
Yerbogachen,Russia,1
Atherton,Australia,1
Azinhaga do Ribatejo,Portugal,1
Rizhao,China,1
Centralia,Canada,1
Key Lake,Canada,1
Zanesville,United States,1
Qayyarah,Iraq,1
Michendorf,Germany,1
Prenzlau,Germany,1
Sand Springs,United States,1
Clarenville,Canada,1
Luckenwalde,Germany,1
Ravenna,Italy,1
Fredericia,Denmark,1
Relizane,Algeria,1
Laghouat,Algeria,1
Ivalo,Finland,1
Kuusamo,Finland,1
Ocana,Spain,1
Cap Haitien,Haiti,1
Lifou,New Caledonia,1
Petrolina,Brazil,1
Rio Grande,Brazil,1
Isla Rey Jorge,Antarctica,1
Barrancabermeja,Colombia,1
Tumbes,Peru,1
Alor Setar,Malaysia,1
Tamworth,Australia,1
Whidbey Island,United States,1
Sanford,United States,1
Kaadedhdhoo,Maldives,1
Usinsk,Russia,1
Qaanaaq,Greenland,1
Waskaganish,Canada,1
Carriacou Island,Grenada,1
Santa Rosa,Brazil,1
Nadym,Russia,1
Jinzhou,China,1
Aaa,Maldives,1
Deering,United States,1
East Glacier,United States,1
Vologda,Russia,1
Holland,United States,1
N.Nilandhoo Atoll,Maldives,1
Hope Bay,Canada,1
Poplar Bluff,United States,1
Roper Bar,Australia,1
Lewa Downs,Kenya,1
Delamere Range,Australia,1
Cambria,United States,1
Khanidanda,Nepal,1
Placida,United States,1
Menlo Park,United States,1
Welwyn Garden City,United Kingdom,1
Clayfield,Australia,1
Karimunjawa,Indonesia,1
Far Rockaway,United States,1
Platja dAro,Spain,1
Cahul,Moldova,1
Villa Maria,Argentina,1
Gentilly,France,1
Evergreen,United States,1
Flomaton,United States,1
Urzhar,Kazakhstan,1
Yambol,Bulgaria,1
Repulse Bay,Canada,1
Paderborn,Germany,1
Cazaux,France,1
Montauban,France,1
Le Puy,France,1
Roanne,France,1
Trapani,Italy,1
Cagliari,Italy,1
Jalalabad,Afghanistan,1
Gassim,Saudi Arabia,1
Coyhaique,Chile,1
Manizales,Colombia,1
Moquegua,Peru,1
Dehra Dun,India,1
Houlton,United States,1
Taplejung,Nepal,1
Liberal,United States,1
Anapa,Russia,1
Papa Westray,United Kingdom,1
Mohed,Sweden,1
Kamishly,Syria,1
Maracay,Venezuela,1
Coconut Island,Australia,1
Normanton,Australia,1
Yam Island,Australia,1
Beihai,China,1
Riverton WY,United States,1
Nezhitino,Russia,1
Copperhead,United States,1
GOETSENHOVEN,Belgium,1
Brusselton,Australia,1
Sungai Penuh,Indonesia,1
Coeur d'Alene,United States,1
Lviv,Ukraine,1
Bermeo,Spain,1
ELLIOT LAKE,Canada,1
Chelsea,United States,1
Abu Rudeis,Egypt,1
San Cristobal de las Casas,Mexico,1
Yongle,China,1
Kruiningen,Netherlands,1
Alushta,Ukraine,1
Gooise Meren,Netherlands,1
Brady,United States,1
Mc Comb,United States,1
Mengnai,China,1
Minden,Germany,1
Warnitz,Germany,1
Germantown,United States,1
CONSELVAN,Brazil,1
Khanbogd,Mongolia,1
PEDRAS NEGRAS,Brazil,1
,Bahamas,1
,China,1
Atikokan,Canada,1
Gore Bay,Canada,1
Lappeenranta,Finland,1
Pointe-noire,Congo (Brazzaville),1
Bolzano,Italy,1
Ronchi De Legionari,Italy,1
Emmen,Switzerland,1
Minatitlan,Mexico,1
Bluefields,Nicaragua,1
Leon,Nicaragua,1
Otu,Colombia,1
Pitalito,Colombia,1
Bokaro,India,1
Vientiane,Laos,1
Phitsanulok,Thailand,1
Hunter Aaf,United States,1
Nevsehir,Turkey,1
Sanya,China,1
Cedar Rapids,United States,1
Aniwa,Vanuatu,1
Vorkuta,Russia,1
Chandragarhi,Nepal,1
Grand Canyon West,United States,1
Salar de Uyuni,Bolivia,1
Telefomin,Papua New Guinea,1
Elfin Cove,United States,1
Akhiok,United States,1
Grayling,United States,1
Lewa,Kenya,1
Sveagruva,Svalbard,1
Ponta Delgada Acores,Portugal,1
Brampton,Canada,1
Karlshoefen,Germany,1
Tununak,United States,1
Norwood,United States,1
Nagaur,India,1
Bingol,Turkey,1
Soria,Spain,1
Bleaker Island,Falkland Islands,1
Roosendaal,Netherlands,1
Sanyi,Taiwan,1
Wahoo,United States,1
BIMBA,Australia,1
Kerch,Russia,1
Eureka,United States,1
Bressaucourt-Porrentruy,Switzerland,1
Walddrehna,Germany,1
Kobok,Indonesia,1
San Juan Capistrano,United States,1
Leominster,United States,1
Sanana,Indonesia,1
Wewak,Papua New Guinea,1
Watson Lake,Canada,1
Joensuu,Finland,1
Tromso,Norway,1
Agadir,Morocco,1
Tirana,Albania,1
Limoges,France,1
Megido Airstrip,Israel,1
Torreon,Mexico,1
Staniel Cay,Bahamas,1
Hastings,New Zealand,1
Sarakhs,Iran,1
Gwadar,Pakistan,1
Oioiapoque,Brazil,1
Cali,Colombia,1
Padang Sidempuan,Indonesia,1
Maroochydore,Australia,1
Nyuang U,Burma,1
Blackall,Australia,1
Aur Atoll,Marshall Islands,1
Bathurst,Australia,1
Mabuiag Island,Australia,1
Ilam,Iran,1
Alabaster,United States,1
Songo Songo Island,Tanzania,1
East Tawas,United States,1
Kulik Lake,United States,1
Palm Beach Gardens,United States,1
Chiasso,Switzerland,1
Melak,Indonesia,1
Hechi,China,1
Arlesey,United Kingdom,1
Simi Valley,United States,1
Versailles,France,1
Topolobampo,Mexico,1
Dunsmuir CA,United States,1
Osby,Sweden,1
Farasan,Saudi Arabia,1
Pscheveny,Czech Republic,1
Ystad,Sweden,1
Campbell Bay,India,1
MACHADINHO D'OESTE,Brazil,1
Kostomuksha,Russia,1
Melitopol,Ukraine,1
Forestville,Canada,1
Pudasjarvi,Finland,1
Brienne-le Chateau,France,1
Brest,France,1
Andravida,Greece,1
Foggia,Italy,1
Miyazaki,Japan,1
Castilho,Brazil,1
Quevedo,Ecuador,1
Pereira,Colombia,1
Purnea,India,1
Nabire,Indonesia,1
Jayapura,Indonesia,1
Grants,United States,1
Myrtle Beach,United States,1
Pembina,United States,1
Chico,United States,1
Fort Leavenworth,United States,1
Makkovik,Canada,1
Svolvær,Norway,1
Silver City,United States,1
Ramingining,Australia,1
Chadron,United States,1
Hollis,United States,1
Huesca,Spain,1
Zaranj,Afghanistan,1
Layang Layang Atoll,Malaysia,1
Bathurst Island,Australia,1
Machu Pichu,Peru,1
Kailua Kona Hawaii,United States,1
Francisco Beltrao,Brazil,1
Londolozi,South Africa,1
Wellington,United States,1
New Carrollton,United States,1
Eufala,United States,1
Prominent Hill,Australia,1
Bryson City,United States,1
Regina,French Guiana,1
Fengyuan,Taiwan,1
Tianzhong,Taiwan,1
Hayes,United Kingdom,1
Feira de Santana,Brazil,1
Colma,United States,1
Balashov,Russia,1
Vanadzor,Armenia,1
Grjazi,Russia,1
Razsk,Russia,1
Benton,United States,1
Tiraspol,Moldova,1
Kiwirrkurra,Australia,1
Moshi,Tanzania,1
Sylt,Germany,1
Valkaria,United States,1
Summerside,Canada,1
Samedan,Switzerland,1
Waiouru,New Zealand,1
Jamnagar,India,1
Chisasibi,Canada,1
Lakeba Island,Fiji,1
Obo,Papua New Guinea,1
Cartago,Colombia,1
Bugulma,Russia,1
Guwahati,India,1
Laut Island,Indonesia,1
Worcester,United States,1
Belize,Belize,1
Navoi,Uzbekistan,1
Shimla,India,1
Sleetmute,United States,1
Dell,United States,1
Shigatse,China,1
Portoferrario,Italy,1
Likoma Island,Malawi,1
Mattoon,United States,1
Winnsboro,United States,1
Dunbar,United Kingdom,1
Wisconsin Dells,United States,1
Santa Severa,Italy,1
Floriano,Brazil,1
La Secuita,Spain,1
Angero-Sudgensk,Russia,1
Mikun',Russia,1
La Grande-4,Canada,1
Kannas,Finland,1
Schusheskoje,Russia,1
Touggourt,Algeria,1
Calabar,Nigeria,1
Oberpfaffenhofen,Germany,1
Northolt,United Kingdom,1
Kalixfors,Sweden,1
Makokou,Gabon,1
Marrupa,Mozambique,1
Marrakech,Morocco,1
Nouakschott,Mauritania,1
Laval,France,1
Luxeuil,France,1
Chah Bahar,Iran,1
Monbetsu,Japan,1
Ribeirao Preto,Brazil,1
Taura,Ecuador,1
Barquisimeto,Venezuela,1
Tanjung Pandan,Indonesia,1
Nicholson Peninsula,Canada,1
Shire Indasilase,Ethiopia,1
Gamba,Gabon,1
Corvo,Portugal,1
Rafsanjan,Iran,1
Guangyuan,China,1
Harlesiel,Germany,1
False Pass,United States,1
Orpheus Island,Australia,1
Santa Monica,United States,1
Phillip Island,Australia,1
Christmas Valley,United States,1
Elizabethton,United States,1
Bajura,Nepal,1
Port Oceanic,United States,1
Edgewater,United States,1
Biggleswade,United Kingdom,1
Leuven,Belgium,1
Seinajoki,Finland,1
Ringsted,Denmark,1
Wadeye,Australia,1
Ridgely,United States,1
Denali NP,United States,1
Cape Crawford,Australia,1
Taian,China,1
Amos,Canada,1
Mariental,Namibia,1
La Dorada,Colombia,1
Kipelovo,Russia,1
Mango,Togo,1
Lage Zwaluwe,Netherlands,1
Skutskar,Sweden,1
Rensselaer,United States,1
Bulolo,Papua New Guinea,1
Weiden am See Blaue Gans,Austria,1
Broughton Island,Canada,1
Yamoussoukro,Cote d'Ivoire,1
Lakenheath,United Kingdom,1
Manihi,French Polynesia,1
Porto Velho,Brazil,1
Chillan,Chile,1
Volgograd,Russia,1
Myeik,Burma,1
Billings,United States,1
Funafuti,Tuvalu,1
Kogalym,Russia,1
Chibougamau,Canada,1
Pierre,United States,1
Saranac Lake,United States,1
Long Banga,Malaysia,1
Vieques Island,Puerto Rico,1
Punta Gorda,United States,1
Wolf Point,United States,1
Huai An,China,1
Recklinghausen,Germany,1
Fitzgerald,United States,1
Bosschenhoofd,Netherlands,1
Cacador,Brazil,1
Lichtenwalde,Germany,1
Portovenere,Italy,1
Nizhny Novgorod,Russia,1
Thoothukudi,India,1
Atambua,Indonesia,1
Saguenay,Canada,1
Vlorë,Albania,1
Carti Islands,Panama,1
ARIQUEMES,Brazil,1
Bale-Mulhouse-Freiburg,France,1
Silly,Belgium,1
Stephenville,Canada,1
St. John's,Canada,1
Bou Sfer,Algeria,1
Sint-truiden,Belgium,1
Wellesbourne,United Kingdom,1
Graaff Reinet,South Africa,1
Mutoko,Zimbabwe,1
Cufar,Guinea-Bissau,1
Mombasa,Kenya,1
Osijek,Croatia,1
Bourg,France,1
Coulommiers,France,1
Iguazu Falls,Argentina,1
Buenaventura,Colombia,1
Loei,Thailand,1
Putao,Burma,1
Redstone,United States,1
Northway,United States,1
Goldsboro,United States,1
PADUCAH,United States,1
Phu Quoc,Vietnam,1
Victoria,United States,1
Savaii Island,Samoa,1
Lençóis,Brazil,1
La Pedrera,Colombia,1
Nizhnekamsk,Russia,1
Kwigillingok,United States,1
Kangiqsujuaq,Canada,1
Livingston-Montana,United States,1
Laduani,Suriname,1
Brawdy,United Kingdom,1
Kingcome,Canada,1
Frederick,United States,1
Stykkisholmur,Iceland,1
Amstetten,Austria,1
Fuji,Japan,1
Skagit,United States,1
Sasaram,India,1
Innaarsuit,Greenland,1
Jeypore,India,1
Waiheke Island,New Zealand,1
Arathusa,South Africa,1
Aabenraa,Denmark,1
Nadzab,Papua New Guinea,1
Port Moresby,Papua New Guinea,1
Schefferville,Canada,1
Prince Albert,Canada,1
Regina,Canada,1
Ursel,Belgium,1
Ornskoldsvik,Sweden,1
Isiro,Congo (Kinshasa),1
Kisumu,Kenya,1
Pontarlier,France,1
Brindisi,Italy,1
Prerov,Czech Republic,1
Meiringen,Switzerland,1
Pachuca,Mexico,1
Puka Puka,French Polynesia,1
Hao Island,French Polynesia,1
Rafha,Saudi Arabia,1
Mafraq,Jordan,1
Aleppo,Syria,1
Pelotas,Brazil,1
Ibarra,Ecuador,1
Puerto Esperanza,Peru,1
Lilabari,India,1
Pyay,Burma,1
Boise,United States,1
Farmington,United States,1
Bimini,Bahamas,1
Wunnumin Lake,Canada,1
Nandayure,Costa Rica,1
Apataki,French Polynesia,1
Wipim,Papua New Guinea,1
Kotlas,Russia,1
Sumbawa Island,Indonesia,1
Albany,Australia,1
Cunnamulla,Australia,1
Marion,United States,1
Bendigo,Australia,1
Wales,United States,1
ZAPALA,Argentina,1
Yuba City,United States,1
Seneca Falls,United States,1
Cross City,United States,1
Seymchan,Russia,1
Fort de France,Martinique,1
Saint Pierre,Martinique,1
Cesky Krumlov,Czech Republic,1
Okmulgee,United States,1
Kao,Indonesia,1
OURHOUD,Algeria,1
Camdenton,United States,1
Jelenia Gora,Poland,1
Watsonville,United States,1
Port Arthur,Australia,1
Kodari,Nepal,1
Port Campbell,Australia,1
Unterluss,Germany,1
Borkum,Germany,1
Cognac,France,1
Stefanovikion,Greece,1
Viseu,Portugal,1
Elazig,Turkey,1
Nausori,Fiji,1
Wakkanai,Japan,1
Chita,Russia,1
Wamena,Indonesia,1
Windsor Locks,United States,1
Sandy Lake,Canada,1
Iginniarfik,Greenland,1
Sayun Intl,Yemen,1
Hubli,India,1
Nazran,Russia,1
Kangra,India,1
Rosecrans,United States,1
Mezen,Russia,1
WERL,Germany,1
Blankenburg,Germany,1
Upland,United States,1
Great Lakes,United States,1
Langhagen,Germany,1
Parker,United States,1
Schwaebisch Hall,Germany,1
Touho,New Caledonia,1
Girardot,Colombia,1
Cumana,Venezuela,1
Kyaukpyu,Burma,1
Blythe,United States,1
Port Hope Simpson,Canada,1
Papa Stour,United Kingdom,1
Ruegen,Germany,1
Buckland,United States,1
Annai,Guyana,1
Simbai,Papua New Guinea,1
Huaorani,Ecuador,1
Rochester,United Kingdom,1
Kratie,Cambodia,1
Lekki,Nigeria,1
Piramida,Svalbard,1
Ekibastuz,Kazakhstan,1
Dearborn,United States,1
Clarksville,United Arab Emirates,1
Kamsar,Guinea,1
Grand Cache,Canada,1
Tampa Bay,United States,1
Gaspra,Russia,1
Kirchweyhe,Germany,1
Dumfries,United States,1
Fretin,France,1
Floersheim am Main,Germany,1
Geçitkale,Cyprus,1
Linton-on-ouse,United Kingdom,1
Anderstorp,Sweden,1
Ouvea,New Caledonia,1
Rasht,Iran,1
Joinville,Brazil,1
Chapacura,Bolivia,1
Kemorovo,Russia,1
Bhuj,India,1
Smithfield,United States,1
Erbil,Iraq,1
WATTON,United Kingdom,1
North Spirit Lake,Canada,1
Essadouira,Morocco,1
Norsup,Vanuatu,1
Futuna Island,Vanuatu,1
Basco,Philippines,1
Chokurdah,Russia,1
Leonora,Australia,1
Bahia Tortugas,Mexico,1
Toyooka,Japan,1
Ventura,United States,1
Cloudbreak,Australia,1
Deer Is,Canada,1
Gulf of Mexico - Noble Sam Croft,United States,1
La Spezia,Italy,1
Centralia,United States,1
Tikrit,Iraq,1
Kamyshin,Russia,1
La Loupe,France,1
Rzepin,Poland,1
Weinsberg,Germany,1
Kidal,Mali,1
North Queens Ferry,United Kingdom,1
Bovanenkovo,Russia,1
Kenebetsu,Japan,1
Rostov-on-Don,Russia,1
Fort Resolution,Canada,1
Speyer,Germany,1
Sao Tome,Sao Tome and Principe,1
Le Castellet,France,1
Alghero,Italy,1
Namest,Czech Republic,1
Braganca,Portugal,1
Finca 10,Costa Rica,1
Kohnan,Japan,1
Puerto Deseado,Argentina,1
Machala,Ecuador,1
Valencia,Venezuela,1
Lanai,United States,1
Unalaska,United States,1
Stokmarknes,Norway,1
Aupaluk,Canada,1
Majkin,Marshall Islands,1
Kalbarri,Australia,1
Dibrugarh,India,1
Cherkassy,Ukraine,1
Xi\'AN,China,1
Steamboat Springs,United States,1
Deputatsky,Russia,1
Dikson,Russia,1
Hasselt,Belgium,1
Leikanger,Norway,1
Dublin,United States,1
Erenhot,China,1
Carstairs,United Kingdom,1
La Grand'Combe,France,1
Sublette,United States,1
Bridport,Australia,1
Innamincka,Australia,1
Sumbe,Angola,1
Soltsy,Russia,1
Izumi,Japan,1
Rangsdorf,Germany,1
Baldwin,United States,1
Saint-Mars-la-Briere,France,1
AMPA6,Brunei,1
Wangi-wangi,Indonesia,1
Garrison,United States,1
Hergenrath,Belgium,1
St. Jean,Canada,1
Sachs Harbour,Canada,1
Kapuskasing,Canada,1
Bobo-dioulasso,Burkina Faso,1
Biberach,Germany,1
Wittering,United Kingdom,1
Oujda,Morocco,1
Dire Dawa,Ethiopia,1
Dongola,Sudan,1
Guiscriff-scaer,France,1
Tortoli,Italy,1
Kerikeri,New Zealand,1
Ramsar,Iran,1
Nawabshah,Pakistan,1
Yokota,Japan,1
Santiago Del Estero,Argentina,1
Leticia,Colombia,1
Savannakhet,Laos,1
Taiyuan,China,1
Cedar City,United States,1
Isfahan,Iran,1
Ozamis,Philippines,1
Sármellék,Hungary,1
Hyderabad,Pakistan,1
Dayong,China,1
Hanzhong,China,1
Angoon,United States,1
Morawa,Australia,1
Stuart,United States,1
Bad Oeynhausen,Germany,1
Morrisville,United States,1
Newcastle,Ireland,1
Gualala,United States,1
Taximo,Russia,1
Ulleung,South Korea,1
Hagenow,Germany,1
Wilpena,Australia,1
Castello de la Plana,Spain,1
Oldenburg in Holstein,Germany,1
Highland Gardens,United States,1
Mount Olive,United States,1
Hermitage,United States,1
Eisenhuettenstadt,Germany,1
Fuerstenfeldbruck,Germany,1
Agen,France,1
Le Luc,France,1
Port-au-prince,Haiti,1
Takapoto,French Polynesia,1
Rotorua,New Zealand,1
Arak,Iran,1
Nakashibetsu,Japan,1
Ashiya,Japan,1
El Dorado,Argentina,1
Canefield,Dominica,1
Rostov,Russia,1
Sochi,Russia,1
Sembawang,Singapore,1
Bangor,United States,1
Deadhorse,United States,1
Rancho Murieta,United States,1
Durango,United States,1
Semarang,Indonesia,1
Telluride,United States,1
Richmond Heights,United States,1
Fort Wayne IN,United States,1
Norway House,Canada,1
Arua,Uganda,1
Niuatoputapu,Tonga,1
Nukus,Uzbekistan,1
Narrandera,Australia,1
Winton,Australia,1
DWEST,Germany,1
Greenland Ice Cap,Greenland,1
Punitz-Guessing,Austria,1
Neustadt-Glewe,Germany,1
Camopi,French Guiana,1
Blue Canyon,United States,1
Southold,United States,1
Morpeth,United Kingdom,1
Busto Arsizio,Italy,1
Caceres,Brazil,1
Vancouver WA,United States,1
Gelnhausen,Germany,1
Comayagua,Honduras,1
Belen,United States,1
Ambikapur,India,1
Vaerlose,Denmark,1
Skukuza,South Africa,1
Er-rachidia,Morocco,1
Dahra,Libya,1
Dinard,France,1
Ovda,Israel,1
Malta,Malta,1
Saltillo,Mexico,1
Parnaiba,Brazil,1
Bakshi Ka Talab,India,1
Biratnagar,Nepal,1
Ninbo,China,1
Cirebon,Indonesia,1
Traverse City,United States,1
Novy Urengoy,Russia,1
Chesterfield Inlet,Canada,1
St. Theresa Point,Canada,1
Torsby,Sweden,1
Hiva-oa,French Polynesia,1
Bharatpur,Nepal,1
